Ordem Pedido;Loja;Tempo de Entrega;Devolução
20178;Físico;;Não
20179;Físico;;Não
20182;Físico;;Não
20186;Físico;;Não
20189;Físico;;Não
20190;Físico;;Não
20192;Físico;;Não
20194;Físico;;Não
20195;Físico;;Não
20199;Kaola;11;Não
20200;Carrefour;13;Não
20201;Físico;;Não
20202;Aldi;8;Sim
20204;Físico;;Não
20205;Físico;;Não
20208;Físico;;Não
20210;Tesco;8;Não
20211;Físico;;Não
20212;Físico;;Não
20213;Físico;;Não
20215;Físico;;Não
20217;Físico;;Não
20218;Físico;;Não
20220;Físico;;Não
20221;Físico;;Não
20222;Físico;;Não
20224;Físico;;Não
20225;Físico;;Não
20227;Físico;;Não
20228;Físico;;Não
20230;Físico;;Não
20232;Físico;;Não
20235;Físico;;Não
20236;Físico;;Não
20237;Físico;;Não
20238;BestBuy;9;Não
20239;Físico;;Não
20243;Físico;;Não
20244;Físico;;Não
20245;Físico;;Não
20246;Walmart;9;Não
20251;Físico;;Não
20252;Físico;;Sim
20253;Físico;;Não
20254;Físico;;Não
20255;Físico;;Não
20257;Físico;;Não
20259;Físico;;Não
20260;Físico;;Não
20261;Físico;;Sim
20262;AliExpress;7;Não
20263;Físico;;Não
20264;Físico;;Não
20265;Rakuten;8;Não
20270;Amazon;10;Não
20272;Físico;;Não
20274;Físico;;Sim
20275;BestBuy;3;Não
20276;Wish;10;Não
20278;Físico;;Não
20280;Físico;;Não
20281;Físico;;Não
20282;Físico;;Não
20283;Físico;;Sim
20284;Físico;;Não
20285;Físico;;Não
20286;Físico;;Não
20289;Edeka;24;Não
20290;Lazada;10;Não
20291;Físico;;Não
20292;Físico;;Não
20293;Físico;;Não
20294;Físico;;Não
20295;Físico;;Não
20296;AliExpress;2;Não
20297;Físico;;Não
20300;Físico;;Não
20301;Físico;;Não
20302;Físico;;Não
20304;Físico;;Sim
20305;Físico;;Não
20306;Físico;;Não
20307;Físico;;Não
20312;Físico;;Não
20313;Físico;;Não
20314;Físico;;Não
20316;Físico;;Sim
20318;Físico;;Não
20319;Físico;;Não
20321;Físico;;Não
20323;Físico;;Não
20324;Físico;;Não
20325;Físico;;Não
20326;Físico;;Sim
20327;Físico;;Não
20328;Físico;;Não
20329;Físico;;Não
20330;Físico;;Não
20332;Lowe's;17;Não
20333;Físico;;Não
20334;SnapDeal;11;Não
20335;Físico;;Não
20336;Físico;;Não
20338;GittiGidiyor;7;Não
20339;Físico;;Não
20340;Físico;;Não
20342;Físico;;Não
20343;E.Leclerc;16;Não
20344;Físico;;Não
20345;Les Mousquetaires;10;Não
20346;Físico;;Não
20348;Físico;;Não
20349;Físico;;Não
20350;Físico;;Não
20351;Físico;;Não
20352;Físico;;Não
20355;Físico;;Sim
20356;Físico;;Não
20357;SnapDeal;7;Não
20359;Qoo10;21;Sim
20360;Aldi;10;Não
20361;Físico;;Não
20363;Físico;;Não
20364;Físico;;Não
20366;Físico;;Não
20369;Carrefour;8;Não
20370;Físico;;Não
20371;AliExpress;10;Não
20372;Físico;;Não
20373;Físico;;Não
20374;Físico;;Não
20375;Físico;;Não
20376;Físico;;Não
20377;Físico;;Não
20378;Target;17;Não
20379;Físico;;Não
20380;Físico;;Não
20381;Físico;;Não
20385;Físico;;Não
20386;Físico;;Não
20388;Físico;;Não
20390;Físico;;Não
20391;Target;17;Não
20393;Físico;;Não
20395;Físico;;Não
20396;Físico;;Sim
20398;Físico;;Não
20400;Físico;;Não
20401;Físico;;Não
20402;TaooMall;11;Não
20405;Físico;;Não
20406;Lazada;13;Não
20409;Físico;;Não
20410;Físico;;Não
20411;Carrefour;12;Não
20413;Físico;;Não
20414;Físico;;Não
20416;Físico;;Não
20417;Físico;;Não
20418;Físico;;Não
20419;Físico;;Não
20420;Físico;;Não
20421;Físico;;Não
20422;Tesco;10;Não
20423;Aldi;7;Não
20425;Físico;;Não
20427;Físico;;Não
20428;Físico;;Não
20430;Físico;;Não
20431;Físico;;Não
20433;Físico;;Não
20434;Físico;;Não
20435;Físico;;Não
20437;Tesco;9;Não
20439;Físico;;Não
20440;Físico;;Não
20441;Edeka;8;Sim
20442;Físico;;Não
20443;Físico;;Não
20445;Físico;;Não
20446;Físico;;Sim
20448;Físico;;Não
20449;Físico;;Não
20451;Físico;;Não
20454;Físico;;Não
20456;Físico;;Não
20457;Físico;;Não
20458;Físico;;Não
20460;Físico;;Não
20461;Etsy;13;Não
20464;Físico;;Não
20465;Físico;;Não
20466;Físico;;Não
20468;Amazon;17;Não
20470;Físico;;Não
20471;Físico;;Não
20472;Físico;;Não
20473;Físico;;Não
20474;Físico;;Não
20475;Físico;;Não
20476;Físico;;Não
20477;Físico;;Não
20478;Físico;;Não
20479;Físico;;Não
20480;Físico;;Não
20481;Físico;;Não
20482;Físico;;Não
20484;Físico;;Não
20486;Físico;;Não
20488;Físico;;Não
20489;Físico;;Não
20490;Físico;;Não
20493;Físico;;Não
20494;Físico;;Não
20497;Físico;;Não
20498;Físico;;Não
20501;Físico;;Não
20502;Físico;;Sim
20503;Físico;;Não
20505;Físico;;Não
20506;Edeka;14;Não
20507;Físico;;Não
20509;Físico;;Não
20510;Físico;;Não
20511;Físico;;Não
20513;Rakuten;12;Não
20514;Físico;;Não
20515;Amazon;11;Não
20516;Físico;;Não
20518;Físico;;Não
20519;Físico;;Não
20520;Físico;;Não
20521;Físico;;Não
20523;Físico;;Não
20524;Físico;;Não
20525;Físico;;Não
20527;Físico;;Não
20530;Físico;;Não
20531;Físico;;Não
20533;Físico;;Sim
20534;Físico;;Sim
20535;Alibaba;3;Não
20536;Físico;;Não
20539;Físico;;Não
20545;HomeDepot;9;Não
20547;Tesco;10;Não
20548;Físico;;Não
20552;Físico;;Não
20554;Físico;;Não
20556;Físico;;Não
20557;Físico;;Não
20558;Físico;;Não
20560;Físico;;Não
20561;Walmart;17;Não
20563;Físico;;Sim
20564;Físico;;Não
20565;Físico;;Não
20567;Físico;;Não
20570;Físico;;Sim
20571;Físico;;Sim
20572;Físico;;Não
20573;Físico;;Não
20579;Físico;;Não
20580;Físico;;Não
20581;Físico;;Não
20583;Físico;;Não
20584;Físico;;Não
20585;Físico;;Não
20587;Físico;;Não
20588;Físico;;Não
20589;Físico;;Não
20590;Físico;;Não
20591;Físico;;Não
20592;Aldi;7;Não
20593;Físico;;Não
20594;Físico;;Não
20595;Físico;;Não
20596;Físico;;Não
20597;Físico;;Não
20598;HomeDepot;7;Não
20600;Físico;;Sim
20602;Amazon;9;Não
20608;Físico;;Não
20609;Físico;;Não
20610;Físico;;Sim
20611;Físico;;Não
20612;Físico;;Não
20613;Físico;;Não
20614;Físico;;Não
20615;Físico;;Não
20616;Físico;;Sim
20619;Físico;;Sim
20620;Físico;;Não
20621;Físico;;Não
20622;Físico;;Não
20623;Físico;;Não
20624;Físico;;Não
20626;Carrefour;10;Não
20627;Físico;;Não
20629;Físico;;Não
20632;Físico;;Não
20633;Físico;;Não
20636;Físico;;Não
20637;Físico;;Não
20638;Físico;;Não
20642;Físico;;Não
20644;Físico;;Não
20645;Físico;;Não
20646;Físico;;Não
20647;Edeka;27;Não
20650;Físico;;Não
20651;Físico;;Sim
20653;Físico;;Sim
20655;Físico;;Não
20658;Físico;;Não
20660;Físico;;Não
20661;Físico;;Não
20662;Físico;;Não
20663;Físico;;Não
20664;Físico;;Não
20665;Físico;;Não
20666;Físico;;Não
20667;Físico;;Não
20670;Físico;;Não
20671;Físico;;Não
20672;Alibaba;4;Sim
20674;Físico;;Não
20675;Rewe;9;Não
20676;Físico;;Não
20677;Amazon;14;Não
20678;Físico;;Não
20679;Físico;;Não
20680;Físico;;Não
20681;Físico;;Não
20682;Físico;;Não
20683;Físico;;Sim
20684;Físico;;Não
20688;Amazon;17;Não
20690;Físico;;Não
20691;Físico;;Sim
20693;Físico;;Não
20694;Físico;;Não
20695;Físico;;Sim
20696;Físico;;Não
20697;Físico;;Não
20698;Físico;;Não
20699;Físico;;Não
20700;Físico;;Não
20701;Físico;;Não
20702;Físico;;Não
20703;Físico;;Não
20704;HomeDepot;14;Não
20706;Físico;;Não
20707;Físico;;Não
20708;Físico;;Sim
20711;Wish;11;Não
20713;Wish;9;Não
20714;Físico;;Não
20715;Físico;;Não
20716;Físico;;Sim
20717;Físico;;Não
20718;Físico;;Não
20719;Físico;;Não
20721;Físico;;Não
20722;Físico;;Não
20723;Físico;;Não
20724;Físico;;Não
20725;Físico;;Não
20727;Físico;;Não
20729;Físico;;Não
20730;Físico;;Não
20732;Físico;;Não
20733;Físico;;Não
20734;Físico;;Sim
20735;Físico;;Não
20736;Tesco;19;Sim
20737;Físico;;Não
20738;Lazada;18;Não
20739;Físico;;Não
20740;Físico;;Não
20742;Schwarz;25;Não
20743;Físico;;Não
20744;Físico;;Não
20745;TaooMall;12;Não
20746;Físico;;Não
20747;Edeka;20;Não
20748;Físico;;Não
20750;Físico;;Não
20751;Físico;;Não
20752;Físico;;Não
20753;AliExpress;4;Não
20754;Físico;;Não
20756;Físico;;Não
20757;Físico;;Sim
20758;Físico;;Não
20759;Físico;;Não
20760;Les Mousquetaires;19;Não
20761;Físico;;Não
20765;Físico;;Não
20767;Físico;;Não
20768;Físico;;Não
20769;Físico;;Não
20770;Físico;;Sim
20771;Físico;;Não
20772;GittiGidiyor;10;Não
20773;Físico;;Não
20774;Físico;;Não
20775;Físico;;Não
20776;Físico;;Não
20777;Físico;;Não
20778;Físico;;Não
20779;Físico;;Sim
20780;Target;14;Não
20781;Tesco;15;Não
20782;Físico;;Não
20783;Físico;;Não
20784;Amazon;13;Não
20785;Físico;;Não
20786;Físico;;Não
20787;SnapDeal;7;Não
20788;Físico;;Não
20789;Físico;;Sim
20790;Físico;;Não
20791;Físico;;Não
20793;Físico;;Não
20794;Físico;;Não
20796;Físico;;Não
20798;Físico;;Não
20799;Físico;;Não
20800;Físico;;Não
20801;Físico;;Não
20803;Físico;;Não
20804;Craiglist;6;Sim
20805;Físico;;Não
20806;Físico;;Não
20807;Físico;;Não
20809;Rewe;7;Não
20811;Físico;;Não
20813;Qoo10;28;Não
20815;Físico;;Não
20816;Físico;;Não
20818;Físico;;Não
20819;Físico;;Não
20820;Físico;;Não
20822;Lazada;14;Não
20825;BestBuy;9;Não
20826;Físico;;Não
20827;Físico;;Não
20828;Físico;;Não
20829;Físico;;Não
20830;Físico;;Não
20831;Físico;;Não
20834;Físico;;Não
20836;Físico;;Não
20838;Físico;;Não
20839;Físico;;Não
20841;Físico;;Não
20844;AliExpress;2;Não
20846;Físico;;Não
20849;Físico;;Não
20851;Físico;;Sim
20852;Físico;;Não
20853;Físico;;Não
20854;Físico;;Não
20856;Físico;;Não
20857;Físico;;Não
20858;Edeka;17;Não
20862;Físico;;Sim
20863;Físico;;Não
20864;Físico;;Não
20865;Físico;;Não
20866;Físico;;Não
20867;Físico;;Não
20868;Físico;;Sim
20869;Físico;;Não
20870;Tesco;11;Não
20871;Físico;;Não
20873;Físico;;Não
20876;Físico;;Não
20878;Wish;12;Não
20879;SnapDeal;11;Não
20881;Físico;;Não
20882;Físico;;Não
20884;Físico;;Não
20885;Físico;;Não
20886;Físico;;Sim
20887;Físico;;Não
20888;Físico;;Não
20890;Físico;;Não
20891;Físico;;Não
20892;Físico;;Não
20893;Físico;;Não
20894;Físico;;Não
20896;Físico;;Não
20897;Tesco;8;Não
20898;Físico;;Não
20899;Físico;;Não
20900;Físico;;Não
20901;Físico;;Não
20903;Físico;;Não
20904;Físico;;Não
20906;Físico;;Não
20907;Físico;;Não
20908;Físico;;Não
20909;Físico;;Não
20910;Físico;;Não
20911;HomeDepot;1;Sim
20912;Físico;;Não
20913;Físico;;Não
20914;Físico;;Não
20915;Físico;;Não
20916;Físico;;Não
20917;eBay;6;Não
20918;Amazon;13;Não
20921;Físico;;Não
20923;Físico;;Não
20924;Físico;;Não
20925;Físico;;Não
20926;Físico;;Não
20927;Físico;;Não
20929;Físico;;Não
20931;Físico;;Não
20933;Físico;;Sim
20935;Físico;;Não
20938;Físico;;Não
20941;Físico;;Não
20944;Físico;;Não
20945;Físico;;Não
20946;Físico;;Não
20947;Físico;;Não
20948;Físico;;Não
20950;Les Mousquetaires;17;Não
20952;Físico;;Não
20953;Físico;;Não
20954;Físico;;Não
20956;Físico;;Não
20957;Físico;;Não
20959;Físico;;Não
20960;Físico;;Não
20962;Físico;;Não
20963;TaooMall;12;Sim
20966;Físico;;Não
20967;Físico;;Não
20968;Físico;;Não
20970;Físico;;Não
20971;Físico;;Não
20972;Físico;;Não
20973;Físico;;Não
20974;Físico;;Não
20976;Físico;;Não
20977;eshop europa;8;Não
20978;Físico;;Não
20979;Físico;;Não
20980;Físico;;Não
20982;Físico;;Não
20983;Físico;;Não
20984;Físico;;Não
20986;Físico;;Não
20991;Físico;;Sim
20992;Físico;;Não
20995;Físico;;Não
20998;Físico;;Não
20999;Físico;;Não
21000;Físico;;Sim
21001;Físico;;Não
21003;GittiGidiyor;10;Não
21004;Físico;;Não
21006;Físico;;Não
21007;Físico;;Sim
21008;Físico;;Não
21010;Les Mousquetaires;18;Não
21011;Físico;;Não
21012;Físico;;Não
21013;Físico;;Não
21014;Físico;;Não
21015;Físico;;Não
21016;Físico;;Não
21017;Físico;;Não
21018;Físico;;Não
21020;Físico;;Não
21021;Aldi;10;Não
21023;Físico;;Não
21025;Físico;;Não
21027;Físico;;Não
21029;GittiGidiyor;8;Não
21030;Físico;;Não
21032;Físico;;Não
21033;Físico;;Não
21034;Físico;;Não
21037;Físico;;Não
21038;Físico;;Não
21039;Físico;;Não
21040;Físico;;Não
21041;Físico;;Não
21042;Físico;;Não
21043;Físico;;Não
21044;Lowe's;13;Não
21045;Etsy;25;Não
21046;Físico;;Não
21047;Físico;;Não
21048;Físico;;Não
21050;Físico;;Não
21051;Físico;;Não
21052;Físico;;Não
21054;Físico;;Sim
21055;Físico;;Não
21056;Físico;;Não
21057;Físico;;Não
21058;GittiGidiyor;7;Não
21060;Físico;;Não
21061;Físico;;Sim
21062;Lowe's;10;Não
21063;HomeDepot;25;Não
21064;Físico;;Não
21065;Físico;;Não
21067;Físico;;Não
21071;Físico;;Não
21072;Físico;;Não
21073;Físico;;Não
21075;Físico;;Não
21076;Físico;;Não
21077;Físico;;Não
21078;Físico;;Não
21082;Físico;;Não
21084;Físico;;Não
21085;E.Leclerc;10;Não
21086;Físico;;Não
21087;Físico;;Não
21088;Físico;;Não
21091;Físico;;Não
21092;Físico;;Sim
21094;Físico;;Sim
21096;Físico;;Não
21097;Físico;;Não
21099;Target;15;Não
21100;Físico;;Não
21101;Físico;;Sim
21102;Físico;;Não
21106;Físico;;Não
21107;Físico;;Não
21108;Físico;;Sim
21109;Físico;;Não
21110;Físico;;Não
21111;Físico;;Sim
21114;Físico;;Não
21115;Físico;;Não
21116;Físico;;Não
21121;Físico;;Sim
21124;Físico;;Não
21125;Físico;;Não
21126;Aldi;12;Não
21127;Físico;;Não
21128;Físico;;Não
21129;Físico;;Não
21131;Físico;;Não
21132;SnapDeal;8;Não
21133;Físico;;Não
21134;Físico;;Não
21137;Físico;;Não
21141;Físico;;Não
21142;Físico;;Não
21143;Físico;;Sim
21145;Físico;;Não
21147;Físico;;Não
21149;Físico;;Sim
21150;Físico;;Não
21152;Físico;;Não
21153;Físico;;Não
21155;Físico;;Não
21156;Físico;;Não
21157;Aldi;13;Não
21159;Físico;;Não
21162;Físico;;Não
21163;Físico;;Não
21164;Físico;;Não
21165;Físico;;Não
21167;Físico;;Não
21168;Físico;;Não
21169;Físico;;Não
21171;Físico;;Não
21172;Físico;;Não
21173;Físico;;Não
21174;Kaola;17;Não
21175;Físico;;Não
21176;Físico;;Não
21177;eshop europa;11;Não
21178;Físico;;Não
21179;Rewe;11;Não
21183;Físico;;Não
21185;Físico;;Não
21187;BestBuy;2;Não
21188;Físico;;Não
21190;Físico;;Não
21191;Físico;;Não
21192;Físico;;Não
21194;HomeDepot;16;Não
21195;Físico;;Não
21196;Físico;;Não
21198;Físico;;Não
21199;Físico;;Sim
21201;Wish;12;Não
21202;Físico;;Não
21203;Físico;;Não
21205;Físico;;Sim
21206;Físico;;Não
21207;Físico;;Não
21210;Físico;;Não
21211;HomeDepot;24;Não
21212;Físico;;Sim
21213;Físico;;Não
21214;Físico;;Não
21215;Físico;;Não
21216;Schwarz;2;Sim
21217;Físico;;Não
21218;Físico;;Não
21220;Físico;;Não
21221;Físico;;Não
21222;Físico;;Não
21223;Físico;;Não
21224;Físico;;Não
21225;Físico;;Não
21226;Físico;;Não
21227;Lowe's;11;Não
21229;Walmart;11;Não
21230;Físico;;Não
21231;Físico;;Não
21232;Físico;;Não
21234;Físico;;Não
21235;Físico;;Não
21237;Físico;;Não
21238;Flipkart;17;Não
21239;Físico;;Não
21240;Físico;;Não
21241;Físico;;Não
21242;AliExpress;2;Não
21243;Físico;;Não
21244;Físico;;Não
21245;Físico;;Não
21247;Lazada;19;Não
21248;Físico;;Não
21249;Físico;;Não
21251;Físico;;Não
21252;eBay;8;Não
21253;Físico;;Não
21256;Físico;;Não
21257;Físico;;Não
21258;HomeDepot;11;Não
21259;Físico;;Não
21260;Físico;;Sim
21261;Físico;;Não
21263;Físico;;Não
21264;Físico;;Não
21265;Físico;;Sim
21266;Físico;;Sim
21267;Físico;;Não
21268;Físico;;Sim
21269;Físico;;Sim
21270;Físico;;Sim
21272;Físico;;Não
21273;Físico;;Não
21276;Físico;;Não
21277;Físico;;Não
21278;Físico;;Não
21279;Físico;;Não
21280;Físico;;Não
21281;Físico;;Não
21284;Físico;;Não
21286;Amazon;18;Não
21287;Físico;;Não
21288;Físico;;Não
21289;Físico;;Sim
21290;Físico;;Não
21291;Físico;;Não
21292;Físico;;Não
21294;Físico;;Não
21295;Físico;;Não
21296;Físico;;Não
21297;Físico;;Não
21299;Físico;;Não
21302;Físico;;Não
21304;Físico;;Não
21306;Les Mousquetaires;17;Não
21307;Físico;;Não
21309;AliExpress;9;Não
21310;Físico;;Não
21311;Carrefour;13;Não
21313;Físico;;Não
21315;Físico;;Não
21317;Físico;;Não
21319;Físico;;Não
21320;Físico;;Não
21321;Físico;;Não
21323;Físico;;Não
21324;Físico;;Não
21325;Físico;;Não
21327;BestBuy;6;Não
21328;Físico;;Não
21329;Físico;;Não
21330;Físico;;Não
21331;Físico;;Não
21332;Físico;;Não
21334;Físico;;Não
21335;Físico;;Não
21336;Físico;;Não
21337;Físico;;Não
21339;Físico;;Não
21340;Físico;;Não
21342;Físico;;Não
21344;Físico;;Não
21345;Físico;;Não
21346;Físico;;Não
21347;Físico;;Não
21349;Físico;;Não
21351;Físico;;Não
21352;Edeka;17;Não
21354;Físico;;Não
21356;Físico;;Não
21357;Físico;;Não
21359;Físico;;Não
21364;TaooMall;9;Não
21365;Walmart;13;Não
21366;Físico;;Não
21368;Físico;;Não
21369;Craiglist;8;Sim
21371;Físico;;Não
21372;Físico;;Não
21374;Físico;;Não
21375;Físico;;Não
21376;Físico;;Não
21377;Físico;;Não
21379;Físico;;Não
21381;Físico;;Não
21382;Físico;;Sim
21383;Físico;;Não
21385;Físico;;Não
21386;Físico;;Não
21387;Físico;;Não
21388;Físico;;Não
21390;Físico;;Não
21391;Físico;;Não
21392;Físico;;Não
21393;Físico;;Não
21394;Amazon;18;Não
21395;Físico;;Não
21396;Flipkart;17;Não
21399;Físico;;Não
21400;Físico;;Não
21401;Físico;;Não
21402;Físico;;Não
21403;Físico;;Sim
21404;Físico;;Não
21405;Físico;;Não
21407;Físico;;Sim
21408;Físico;;Não
21409;Físico;;Não
21410;Físico;;Não
21411;Físico;;Não
21412;Físico;;Não
21413;Físico;;Não
21414;Físico;;Não
21415;Físico;;Não
21416;Físico;;Não
21418;Lowe's;11;Não
21421;Físico;;Não
21422;Físico;;Não
21423;Físico;;Não
21424;Físico;;Não
21426;Físico;;Não
21427;Walmart;16;Não
21428;Físico;;Não
21429;Alibaba;2;Não
21431;Físico;;Não
21432;Físico;;Não
21433;Físico;;Não
21435;Físico;;Não
21436;Schwarz;18;Sim
21437;Físico;;Não
21438;Físico;;Não
21439;Físico;;Não
21442;Físico;;Não
21443;Físico;;Não
21446;Físico;;Não
21447;Físico;;Não
21448;Físico;;Não
21449;Físico;;Não
21450;Físico;;Não
21451;Físico;;Não
21452;Flipkart;15;Não
21453;Físico;;Sim
21454;Amazon;17;Não
21456;Schwarz;27;Sim
21457;Físico;;Não
21459;Físico;;Não
21461;Físico;;Não
21463;Físico;;Não
21464;Físico;;Não
21465;Físico;;Não
21466;Físico;;Não
21467;GittiGidiyor;13;Não
21469;Físico;;Não
21472;Físico;;Não
21473;Físico;;Sim
21475;E.Leclerc;9;Não
21477;E.Leclerc;12;Não
21480;Físico;;Sim
21481;Rewe;10;Não
21482;Físico;;Não
21486;Físico;;Não
21487;Físico;;Não
21489;Físico;;Não
21490;Físico;;Não
21491;Físico;;Não
21492;Físico;;Não
21493;Físico;;Sim
21494;Físico;;Sim
21496;Físico;;Não
21497;Físico;;Não
21498;Tesco;8;Não
21499;Carrefour;7;Não
21501;Físico;;Não
21504;Físico;;Não
21505;Craiglist;5;Não
21506;Físico;;Sim
21507;Físico;;Não
21508;Físico;;Sim
21510;Físico;;Não
21511;Físico;;Não
21512;Físico;;Não
21514;Físico;;Não
21515;Físico;;Sim
21516;Físico;;Não
21517;Físico;;Não
21518;Físico;;Não
21519;AliExpress;5;Não
21521;Físico;;Não
21522;Físico;;Não
21523;Físico;;Não
21525;Físico;;Não
21526;Físico;;Não
21527;Físico;;Não
21528;Físico;;Sim
21529;Wish;8;Não
21530;Físico;;Não
21531;Físico;;Não
21533;Físico;;Não
21534;Lowe's;10;Não
21535;Físico;;Sim
21538;Les Mousquetaires;11;Não
21539;Físico;;Sim
21540;Físico;;Não
21541;Físico;;Não
21542;Físico;;Não
21543;Físico;;Não
21544;Físico;;Não
21546;Físico;;Não
21547;Físico;;Não
21548;Físico;;Sim
21549;Físico;;Não
21551;Rakuten;11;Não
21552;Físico;;Não
21553;Físico;;Não
21555;Físico;;Não
21556;Físico;;Não
21560;Físico;;Sim
21562;Físico;;Não
21565;Físico;;Não
21566;BestBuy;9;Não
21568;Físico;;Não
21571;Físico;;Sim
21572;Físico;;Sim
21573;Físico;;Não
21574;BestBuy;10;Não
21576;Físico;;Não
21577;Etsy;24;Não
21578;Físico;;Não
21579;Físico;;Não
21580;Físico;;Não
21581;Físico;;Não
21583;Físico;;Não
21584;Físico;;Não
21587;Edeka;14;Não
21588;Físico;;Sim
21590;Físico;;Não
21593;Físico;;Não
21594;Físico;;Não
21596;Físico;;Não
21598;Físico;;Não
21599;Físico;;Não
21600;Físico;;Não
21601;Físico;;Não
21602;Físico;;Não
21603;Físico;;Não
21605;Físico;;Não
21606;Amazon;17;Não
21607;Físico;;Não
21608;Físico;;Não
21609;Físico;;Não
21610;Físico;;Não
21612;Amazon;11;Não
21613;Físico;;Não
21614;Físico;;Não
21615;Físico;;Sim
21616;Físico;;Não
21617;Físico;;Não
21619;Wish;10;Não
21620;Físico;;Não
21623;Físico;;Não
21624;Físico;;Não
21625;Físico;;Não
21626;Físico;;Não
21627;Etsy;23;Não
21628;Físico;;Não
21629;BestBuy;5;Não
21630;Físico;;Não
21631;Físico;;Não
21633;Craiglist;2;Não
21636;Físico;;Não
21637;Físico;;Não
21640;eBay;29;Não
